SeriesID,EpisodeID,TaskID,ContestantID,ContestantName,Score
8,7,5,Contestant39,Josh Horne,3
8,7,5,Contestant40,Patsy Mitchell,4
8,8,1,Contestant36,Fiona Smith,5
8,8,1,Contestant37,Charlie Smith,5
8,8,1,Contestant38,Alan Long,3
8,8,1,Contestant39,Josh Horne,2
8,8,1,Contestant40,Patsy Mitchell,5
8,8,2,Contestant36,Fiona Smith,4
8,8,2,Contestant37,Charlie Smith,5
8,8,2,Contestant38,Alan Long,4
8,8,2,Contestant39,Josh Horne,3
8,8,2,Contestant40,Patsy Mitchell,5
8,8,3,Contestant36,Fiona Smith,4
8,8,3,Contestant37,Charlie Smith,3
8,8,3,Contestant38,Alan Long,2
8,8,3,Contestant39,Josh Horne,4
8,8,3,Contestant40,Patsy Mitchell,2
8,8,4,Contestant36,Fiona Smith,2
8,8,4,Contestant37,Charlie Smith,1
8,8,4,Contestant38,Alan Long,5
8,8,4,Contestant39,Josh Horne,4
8,8,4,Contestant40,Patsy Mitchell,2
8,8,5,Contestant36,Fiona Smith,1
8,8,5,Contestant37,Charlie Smith,3
8,8,5,Contestant38,Alan Long,4
8,8,5,Contestant39,Josh Horne,2
8,8,5,Contestant40,Patsy Mitchell,5
8,9,1,Contestant36,Fiona Smith,1
8,9,1,Contestant37,Charlie Smith,2
8,9,1,Contestant38,Alan Long,5
8,9,1,Contestant39,Josh Horne,2
8,9,1,Contestant40,Patsy Mitchell,4
8,9,2,Contestant36,Fiona Smith,4
8,9,2,Contestant37,Charlie Smith,4
8,9,2,Contestant38,Alan Long,1
8,9,2,Contestant39,Josh Horne,4
8,9,2,Contestant40,Patsy Mitchell,5
8,9,3,Contestant36,Fiona Smith,2
8,9,3,Contestant37,Charlie Smith,3
8,9,3,Contestant38,Alan Long,5
8,9,3,Contestant39,Josh Horne,5
8,9,3,Contestant40,Patsy Mitchell,4
8,9,4,Contestant36,Fiona Smith,1
8,9,4,Contestant37,Charlie Smith,2
8,9,4,Contestant38,Alan Long,1
8,9,4,Contestant39,Josh Horne,2
8,9,4,Contestant40,Patsy Mitchell,2
8,9,5,Contestant36,Fiona Smith,1
8,9,5,Contestant37,Charlie Smith,5
8,9,5,Contestant38,Alan Long,2
8,9,5,Contestant39,Josh Horne,1
8,9,5,Contestant40,Patsy Mitchell,2
8,10,1,Contestant36,Fiona Smith,3
8,10,1,Contestant37,Charlie Smith,5
8,10,1,Contestant38,Alan Long,4
8,10,1,Contestant39,Josh Horne,2
8,10,1,Contestant40,Patsy Mitchell,3
8,10,2,Contestant36,Fiona Smith,4
8,10,2,Contestant37,Charlie Smith,4
8,10,2,Contestant38,Alan Long,2
8,10,2,Contestant39,Josh Horne,1
8,10,2,Contestant40,Patsy Mitchell,2
8,10,3,Contestant36,Fiona Smith,3
8,10,3,Contestant37,Charlie Smith,4
8,10,3,Contestant38,Alan Long,2
8,10,3,Contestant39,Josh Horne,1
8,10,3,Contestant40,Patsy Mitchell,2
8,10,4,Contestant36,Fiona Smith,5
8,10,4,Contestant37,Charlie Smith,1
8,10,4,Contestant38,Alan Long,3
8,10,4,Contestant39,Josh Horne,4
8,10,4,Contestant40,Patsy Mitchell,2
8,10,5,Contestant36,Fiona Smith,1
8,10,5,Contestant37,Charlie Smith,5
8,10,5,Contestant38,Alan Long,1
8,10,5,Contestant39,Josh Horne,5
8,10,5,Contestant40,Patsy Mitchell,3
9,1,1,Contestant41,Sarah Murphy,4
9,1,1,Contestant42,Bob James,3
9,1,1,Contestant43,Josh Morris,2
9,1,1,Contestant44,Kate Allen,1
9,1,1,Contestant45,Oliver Coleman,5
9,1,2,Contestant41,Sarah Murphy,5
9,1,2,Contestant42,Bob James,1
9,1,2,Contestant43,Josh Morris,1
9,1,2,Contestant44,Kate Allen,2
9,1,2,Contestant45,Oliver Coleman,3
9,1,3,Contestant41,Sarah Murphy,5
9,1,3,Contestant42,Bob James,2
9,1,3,Contestant43,Josh Morris,3
9,1,3,Contestant44,Kate Allen,2
9,1,3,Contestant45,Oliver Coleman,5
9,1,4,Contestant41,Sarah Murphy,1
9,1,4,Contestant42,Bob James,1
9,1,4,Contestant43,Josh Morris,3
9,1,4,Contestant44,Kate Allen,4
9,1,4,Contestant45,Oliver Coleman,3
9,1,5,Contestant41,Sarah Murphy,4
9,1,5,Contestant42,Bob James,2
9,1,5,Contestant43,Josh Morris,2
9,1,5,Contestant44,Kate Allen,5
9,1,5,Contestant45,Oliver Coleman,4
9,2,1,Contestant41,Sarah Murphy,5
9,2,1,Contestant42,Bob James,1
9,2,1,Contestant43,Josh Morris,4
9,2,1,Contestant44,Kate Allen,3
9,2,1,Contestant45,Oliver Coleman,1
9,2,2,Contestant41,Sarah Murphy,1
9,2,2,Contestant42,Bob James,3
9,2,2,Contestant43,Josh Morris,1
9,2,2,Contestant44,Kate Allen,4
9,2,2,Contestant45,Oliver Coleman,5
9,2,3,Contestant41,Sarah Murphy,1
9,2,3,Contestant42,Bob James,4
9,2,3,Contestant43,Josh Morris,2
9,2,3,Contestant44,Kate Allen,4
9,2,3,Contestant45,Oliver Coleman,5
9,2,4,Contestant41,Sarah Murphy,4
9,2,4,Contestant42,Bob James,3
9,2,4,Contestant43,Josh Morris,5
9,2,4,Contestant44,Kate Allen,2
9,2,4,Contestant45,Oliver Coleman,3
9,2,5,Contestant41,Sarah Murphy,4
9,2,5,Contestant42,Bob James,5
9,2,5,Contestant43,Josh Morris,2
9,2,5,Contestant44,Kate Allen,3
9,2,5,Contestant45,Oliver Coleman,2
9,3,1,Contestant41,Sarah Murphy,4
9,3,1,Contestant42,Bob James,2
9,3,1,Contestant43,Josh Morris,1
9,3,1,Contestant44,Kate Allen,3
9,3,1,Contestant45,Oliver Coleman,2
9,3,2,Contestant41,Sarah Murphy,4
9,3,2,Contestant42,Bob James,4
9,3,2,Contestant43,Josh Morris,2
9,3,2,Contestant44,Kate Allen,4
9,3,2,Contestant45,Oliver Coleman,5
9,3,3,Contestant41,Sarah Murphy,5
9,3,3,Contestant42,Bob James,5
9,3,3,Contestant43,Josh Morris,1
9,3,3,Contestant44,Kate Allen,2
9,3,3,Contestant45,Oliver Coleman,1
9,3,4,Contestant41,Sarah Murphy,4
9,3,4,Contestant42,Bob James,1
9,3,4,Contestant43,Josh Morris,4
9,3,4,Contestant44,Kate Allen,4
9,3,4,Contestant45,Oliver Coleman,3
9,3,5,Contestant41,Sarah Murphy,5
9,3,5,Contestant42,Bob James,4
9,3,5,Contestant43,Josh Morris,3
9,3,5,Contestant44,Kate Allen,5
9,3,5,Contestant45,Oliver Coleman,4
9,4,1,Contestant41,Sarah Murphy,4
9,4,1,Contestant42,Bob James,1
9,4,1,Contestant43,Josh Morris,1
9,4,1,Contestant44,Kate Allen,5
9,4,1,Contestant45,Oliver Coleman,4
9,4,2,Contestant41,Sarah Murphy,2
9,4,2,Contestant42,Bob James,1
9,4,2,Contestant43,Josh Morris,5
9,4,2,Contestant44,Kate Allen,4
9,4,2,Contestant45,Oliver Coleman,4
9,4,3,Contestant41,Sarah Murphy,2
9,4,3,Contestant42,Bob James,5
9,4,3,Contestant43,Josh Morris,4
9,4,3,Contestant44,Kate Allen,1
9,4,3,Contestant45,Oliver Coleman,2
9,4,4,Contestant41,Sarah Murphy,5
9,4,4,Contestant42,Bob James,2
9,4,4,Contestant43,Josh Morris,1
9,4,4,Contestant44,Kate Allen,5
9,4,4,Contestant45,Oliver Coleman,2
9,4,5,Contestant41,Sarah Murphy,3
9,4,5,Contestant42,Bob James,1
9,4,5,Contestant43,Josh Morris,1
9,4,5,Contestant44,Kate Allen,1
9,4,5,Contestant45,Oliver Coleman,3
9,5,1,Contestant41,Sarah Murphy,3
9,5,1,Contestant42,Bob James,4
9,5,1,Contestant43,Josh Morris,2
9,5,1,Contestant44,Kate Allen,4
9,5,1,Contestant45,Oliver Coleman,2
9,5,2,Contestant41,Sarah Murphy,3
9,5,2,Contestant42,Bob James,3
9,5,2,Contestant43,Josh Morris,4
9,5,2,Contestant44,Kate Allen,5
9,5,2,Contestant45,Oliver Coleman,4
9,5,3,Contestant41,Sarah Murphy,2
9,5,3,Contestant42,Bob James,4
9,5,3,Contestant43,Josh Morris,1
9,5,3,Contestant44,Kate Allen,2
9,5,3,Contestant45,Oliver Coleman,2
9,5,4,Contestant41,Sarah Murphy,5
9,5,4,Contestant42,Bob James,3
9,5,4,Contestant43,Josh Morris,2
9,5,4,Contestant44,Kate Allen,3
9,5,4,Contestant45,Oliver Coleman,4
9,5,5,Contestant41,Sarah Murphy,1
9,5,5,Contestant42,Bob James,5
9,5,5,Contestant43,Josh Morris,3
9,5,5,Contestant44,Kate Allen,2
9,5,5,Contestant45,Oliver Coleman,3
9,6,1,Contestant41,Sarah Murphy,2
9,6,1,Contestant42,Bob James,3
9,6,1,Contestant43,Josh Morris,2
9,6,1,Contestant44,Kate Allen,4
9,6,1,Contestant45,Oliver Coleman,2
9,6,2,Contestant41,Sarah Murphy,2
9,6,2,Contestant42,Bob James,1
9,6,2,Contestant43,Josh Morris,2
9,6,2,Contestant44,Kate Allen,1
9,6,2,Contestant45,Oliver Coleman,5
9,6,3,Contestant41,Sarah Murphy,1
9,6,3,Contestant42,Bob James,4
9,6,3,Contestant43,Josh Morris,1
9,6,3,Contestant44,Kate Allen,5
9,6,3,Contestant45,Oliver Coleman,4
9,6,4,Contestant41,Sarah Murphy,3
9,6,4,Contestant42,Bob James,3
9,6,4,Contestant43,Josh Morris,1
9,6,4,Contestant44,Kate Allen,1
9,6,4,Contestant45,Oliver Coleman,5
9,6,5,Contestant41,Sarah Murphy,5
9,6,5,Contestant42,Bob James,2
9,6,5,Contestant43,Josh Morris,5
9,6,5,Contestant44,Kate Allen,2
9,6,5,Contestant45,Oliver Coleman,4
9,7,1,Contestant41,Sarah Murphy,1
9,7,1,Contestant42,Bob James,4
9,7,1,Contestant43,Josh Morris,5
9,7,1,Contestant44,Kate Allen,4
9,7,1,Contestant45,Oliver Coleman,4
9,7,2,Contestant41,Sarah Murphy,4
9,7,2,Contestant42,Bob James,5
9,7,2,Contestant43,Josh Morris,4
9,7,2,Contestant44,Kate Allen,2
9,7,2,Contestant45,Oliver Coleman,5
9,7,3,Contestant41,Sarah Murphy,4
9,7,3,Contestant42,Bob James,5
9,7,3,Contestant43,Josh Morris,3
9,7,3,Contestant44,Kate Allen,2
9,7,3,Contestant45,Oliver Coleman,4
9,7,4,Contestant41,Sarah Murphy,3
9,7,4,Contestant42,Bob James,3
9,7,4,Contestant43,Josh Morris,5
9,7,4,Contestant44,Kate Allen,3
9,7,4,Contestant45,Oliver Coleman,2
9,7,5,Contestant41,Sarah Murphy,2
9,7,5,Contestant42,Bob James,1
9,7,5,Contestant43,Josh Morris,2
9,7,5,Contestant44,Kate Allen,3
9,7,5,Contestant45,Oliver Coleman,2
9,8,1,Contestant41,Sarah Murphy,5
9,8,1,Contestant42,Bob James,1
9,8,1,Contestant43,Josh Morris,3
9,8,1,Contestant44,Kate Allen,1
9,8,1,Contestant45,Oliver Coleman,3
9,8,2,Contestant41,Sarah Murphy,5
9,8,2,Contestant42,Bob James,1
9,8,2,Contestant43,Josh Morris,4
9,8,2,Contestant44,Kate Allen,3
9,8,2,Contestant45,Oliver Coleman,4
9,8,3,Contestant41,Sarah Murphy,1
9,8,3,Contestant42,Bob James,4
9,8,3,Contestant43,Josh Morris,4
9,8,3,Contestant44,Kate Allen,1
9,8,3,Contestant45,Oliver Coleman,5
9,8,4,Contestant41,Sarah Murphy,4
9,8,4,Contestant42,Bob James,4
9,8,4,Contestant43,Josh Morris,5
9,8,4,Contestant44,Kate Allen,4
9,8,4,Contestant45,Oliver Coleman,4
9,8,5,Contestant41,Sarah Murphy,4
9,8,5,Contestant42,Bob James,2
9,8,5,Contestant43,Josh Morris,5
9,8,5,Contestant44,Kate Allen,4
9,8,5,Contestant45,Oliver Coleman,5
9,9,1,Contestant41,Sarah Murphy,3
9,9,1,Contestant42,Bob James,3
9,9,1,Contestant43,Josh Morris,4
9,9,1,Contestant44,Kate Allen,5
9,9,1,Contestant45,Oliver Coleman,5
9,9,2,Contestant41,Sarah Murphy,5
9,9,2,Contestant42,Bob James,2
9,9,2,Contestant43,Josh Morris,3
9,9,2,Contestant44,Kate Allen,5
9,9,2,Contestant45,Oliver Coleman,5
9,9,3,Contestant41,Sarah Murphy,2
9,9,3,Contestant42,Bob James,2
9,9,3,Contestant43,Josh Morris,5
9,9,3,Contestant44,Kate Allen,1
9,9,3,Contestant45,Oliver Coleman,5
9,9,4,Contestant41,Sarah Murphy,5
9,9,4,Contestant42,Bob James,2
9,9,4,Contestant43,Josh Morris,2
9,9,4,Contestant44,Kate Allen,5
9,9,4,Contestant45,Oliver Coleman,5
9,9,5,Contestant41,Sarah Murphy,5
9,9,5,Contestant42,Bob James,2
9,9,5,Contestant43,Josh Morris,5
9,9,5,Contestant44,Kate Allen,5
9,9,5,Contestant45,Oliver Coleman,4
9,10,1,Contestant41,Sarah Murphy,1
9,10,1,Contestant42,Bob James,3
9,10,1,Contestant43,Josh Morris,1
9,10,1,Contestant44,Kate Allen,4
9,10,1,Contestant45,Oliver Coleman,3
9,10,2,Contestant41,Sarah Murphy,5
9,10,2,Contestant42,Bob James,4
9,10,2,Contestant43,Josh Morris,5
9,10,2,Contestant44,Kate Allen,2
9,10,2,Contestant45,Oliver Coleman,4
9,10,3,Contestant41,Sarah Murphy,2
9,10,3,Contestant42,Bob James,4
9,10,3,Contestant43,Josh Morris,4
9,10,3,Contestant44,Kate Allen,2
9,10,3,Contestant45,Oliver Coleman,3
9,10,4,Contestant41,Sarah Murphy,1
9,10,4,Contestant42,Bob James,5
9,10,4,Contestant43,Josh Morris,4
9,10,4,Contestant44,Kate Allen,5
9,10,4,Contestant45,Oliver Coleman,2
9,10,5,Contestant41,Sarah Murphy,5
9,10,5,Contestant42,Bob James,2
9,10,5,Contestant43,Josh Morris,5
9,10,5,Contestant44,Kate Allen,1
9,10,5,Contestant45,Oliver Coleman,1
10,1,1,Contestant46,Yasmin Long,1
10,1,1,Contestant47,Liza Adams,1
10,1,1,Contestant48,Zoe Lee,1
10,1,1,Contestant49,Dara Rivera,1
10,1,1,Contestant50,Bob Coleman,2
10,1,2,Contestant46,Yasmin Long,4
10,1,2,Contestant47,Liza Adams,5
10,1,2,Contestant48,Zoe Lee,1
10,1,2,Contestant49,Dara Rivera,2
10,1,2,Contestant50,Bob Coleman,2
10,1,3,Contestant46,Yasmin Long,2
10,1,3,Contestant47,Liza Adams,4
10,1,3,Contestant48,Zoe Lee,5
10,1,3,Contestant49,Dara Rivera,4
10,1,3,Contestant50,Bob Coleman,3
10,1,4,Contestant46,Yasmin Long,2
10,1,4,Contestant47,Liza Adams,3
10,1,4,Contestant48,Zoe Lee,1
10,1,4,Contestant49,Dara Rivera,1
10,1,4,Contestant50,Bob Coleman,4
10,1,5,Contestant46,Yasmin Long,5
10,1,5,Contestant47,Liza Adams,3
10,1,5,Contestant48,Zoe Lee,5
10,1,5,Contestant49,Dara Rivera,4
10,1,5,Contestant50,Bob Coleman,1
10,2,1,Contestant46,Yasmin Long,5
10,2,1,Contestant47,Liza Adams,5
10,2,1,Contestant48,Zoe Lee,1
10,2,1,Contestant49,Dara Rivera,3
10,2,1,Contestant50,Bob Coleman,1
10,2,2,Contestant46,Yasmin Long,5
10,2,2,Contestant47,Liza Adams,3
10,2,2,Contestant48,Zoe Lee,3
10,2,2,Contestant49,Dara Rivera,1
10,2,2,Contestant50,Bob Coleman,5
10,2,3,Contestant46,Yasmin Long,4
10,2,3,Contestant47,Liza Adams,5
10,2,3,Contestant48,Zoe Lee,2
10,2,3,Contestant49,Dara Rivera,4
10,2,3,Contestant50,Bob Coleman,3
10,2,4,Contestant46,Yasmin Long,4
10,2,4,Contestant47,Liza Adams,3
10,2,4,Contestant48,Zoe Lee,3
10,2,4,Contestant49,Dara Rivera,4
10,2,4,Contestant50,Bob Coleman,3
10,2,5,Contestant46,Yasmin Long,3
10,2,5,Contestant47,Liza Adams,2
10,2,5,Contestant48,Zoe Lee,5
10,2,5,Contestant49,Dara Rivera,5
10,2,5,Contestant50,Bob Coleman,2
10,3,1,Contestant46,Yasmin Long,4
10,3,1,Contestant47,Liza Adams,1
10,3,1,Contestant48,Zoe Lee,1
10,3,1,Contestant49,Dara Rivera,1
10,3,1,Contestant50,Bob Coleman,2
10,3,2,Contestant46,Yasmin Long,2
10,3,2,Contestant47,Liza Adams,3
10,3,2,Contestant48,Zoe Lee,1
10,3,2,Contestant49,Dara Rivera,4
10,3,2,Contestant50,Bob Coleman,4
10,3,3,Contestant46,Yasmin Long,1
10,3,3,Contestant47,Liza Adams,1
10,3,3,Contestant48,Zoe Lee,1
10,3,3,Contestant49,Dara Rivera,2
10,3,3,Contestant50,Bob Coleman,2
10,3,4,Contestant46,Yasmin Long,2
10,3,4,Contestant47,Liza Adams,5
10,3,4,Contestant48,Zoe Lee,4
10,3,4,Contestant49,Dara Rivera,4
10,3,4,Contestant50,Bob Coleman,3
10,3,5,Contestant46,Yasmin Long,2
10,3,5,Contestant47,Liza Adams,5
10,3,5,Contestant48,Zoe Lee,5
10,3,5,Contestant49,Dara Rivera,4
10,3,5,Contestant50,Bob Coleman,2
10,4,1,Contestant46,Yasmin Long,3
10,4,1,Contestant47,Liza Adams,2
10,4,1,Contestant48,Zoe Lee,1
10,4,1,Contestant49,Dara Rivera,2
10,4,1,Contestant50,Bob Coleman,1
10,4,2,Contestant46,Yasmin Long,1
10,4,2,Contestant47,Liza Adams,3
10,4,2,Contestant48,Zoe Lee,4
10,4,2,Contestant49,Dara Rivera,2
10,4,2,Contestant50,Bob Coleman,1
10,4,3,Contestant46,Yasmin Long,2
10,4,3,Contestant47,Liza Adams,4
10,4,3,Contestant48,Zoe Lee,4
10,4,3,Contestant49,Dara Rivera,5
10,4,3,Contestant50,Bob Coleman,4
10,4,4,Contestant46,Yasmin Long,3
10,4,4,Contestant47,Liza Adams,1
10,4,4,Contestant48,Zoe Lee,5
10,4,4,Contestant49,Dara Rivera,3
10,4,4,Contestant50,Bob Coleman,2
10,4,5,Contestant46,Yasmin Long,1
10,4,5,Contestant47,Liza Adams,4
10,4,5,Contestant48,Zoe Lee,1
10,4,5,Contestant49,Dara Rivera,2
10,4,5,Contestant50,Bob Coleman,5
10,5,1,Contestant46,Yasmin Long,5
10,5,1,Contestant47,Liza Adams,5
10,5,1,Contestant48,Zoe Lee,4
10,5,1,Contestant49,Dara Rivera,3
10,5,1,Contestant50,Bob Coleman,3
10,5,2,Contestant46,Yasmin Long,1
10,5,2,Contestant47,Liza Adams,4
10,5,2,Contestant48,Zoe Lee,5
10,5,2,Contestant49,Dara Rivera,5
10,5,2,Contestant50,Bob Coleman,2
10,5,3,Contestant46,Yasmin Long,2
10,5,3,Contestant47,Liza Adams,5
10,5,3,Contestant48,Zoe Lee,5
10,5,3,Contestant49,Dara Rivera,4
10,5,3,Contestant50,Bob Coleman,3
10,5,4,Contestant46,Yasmin Long,2
10,5,4,Contestant47,Liza Adams,3
10,5,4,Contestant48,Zoe Lee,4
10,5,4,Contestant49,Dara Rivera,5
10,5,4,Contestant50,Bob Coleman,3
10,5,5,Contestant46,Yasmin Long,5
10,5,5,Contestant47,Liza Adams,5
10,5,5,Contestant48,Zoe Lee,1
10,5,5,Contestant49,Dara Rivera,3
10,5,5,Contestant50,Bob Coleman,3
10,6,1,Contestant46,Yasmin Long,5
10,6,1,Contestant47,Liza Adams,4
10,6,1,Contestant48,Zoe Lee,1
10,6,1,Contestant49,Dara Rivera,5
10,6,1,Contestant50,Bob Coleman,2
10,6,2,Contestant46,Yasmin Long,2
10,6,2,Contestant47,Liza Adams,1
10,6,2,Contestant48,Zoe Lee,4
10,6,2,Contestant49,Dara Rivera,5
10,6,2,Contestant50,Bob Coleman,3
10,6,3,Contestant46,Yasmin Long,1
10,6,3,Contestant47,Liza Adams,4
10,6,3,Contestant48,Zoe Lee,3
10,6,3,Contestant49,Dara Rivera,2
10,6,3,Contestant50,Bob Coleman,2
10,6,4,Contestant46,Yasmin Long,3
10,6,4,Contestant47,Liza Adams,1
10,6,4,Contestant48,Zoe Lee,2
10,6,4,Contestant49,Dara Rivera,5
10,6,4,Contestant50,Bob Coleman,3
10,6,5,Contestant46,Yasmin Long,3
10,6,5,Contestant47,Liza Adams,2
10,6,5,Contestant48,Zoe Lee,1
10,6,5,Contestant49,Dara Rivera,5
10,6,5,Contestant50,Bob Coleman,1
10,7,1,Contestant46,Yasmin Long,4
10,7,1,Contestant47,Liza Adams,4
10,7,1,Contestant48,Zoe Lee,2
10,7,1,Contestant49,Dara Rivera,2
10,7,1,Contestant50,Bob Coleman,2
10,7,2,Contestant46,Yasmin Long,4
10,7,2,Contestant47,Liza Adams,1
10,7,2,Contestant48,Zoe Lee,1
10,7,2,Contestant49,Dara Rivera,2
10,7,2,Contestant50,Bob Coleman,5
10,7,3,Contestant46,Yasmin Long,1
10,7,3,Contestant47,Liza Adams,4
10,7,3,Contestant48,Zoe Lee,3
10,7,3,Contestant49,Dara Rivera,3
10,7,3,Contestant50,Bob Coleman,3
10,7,4,Contestant46,Yasmin Long,5
10,7,4,Contestant47,Liza Adams,2
10,7,4,Contestant48,Zoe Lee,4
10,7,4,Contestant49,Dara Rivera,5
10,7,4,Contestant50,Bob Coleman,4
10,7,5,Contestant46,Yasmin Long,4
10,7,5,Contestant47,Liza Adams,2
10,7,5,Contestant48,Zoe Lee,3
10,7,5,Contestant49,Dara Rivera,2
10,7,5,Contestant50,Bob Coleman,5
10,8,1,Contestant46,Yasmin Long,5
10,8,1,Contestant47,Liza Adams,5
10,8,1,Contestant48,Zoe Lee,2
10,8,1,Contestant49,Dara Rivera,4
10,8,1,Contestant50,Bob Coleman,4
10,8,2,Contestant46,Yasmin Long,1
10,8,2,Contestant47,Liza Adams,5
10,8,2,Contestant48,Zoe Lee,4
10,8,2,Contestant49,Dara Rivera,1
10,8,2,Contestant50,Bob Coleman,4
10,8,3,Contestant46,Yasmin Long,5
10,8,3,Contestant47,Liza Adams,3
10,8,3,Contestant48,Zoe Lee,5
10,8,3,Contestant49,Dara Rivera,2
10,8,3,Contestant50,Bob Coleman,4
10,8,4,Contestant46,Yasmin Long,4
10,8,4,Contestant47,Liza Adams,2
10,8,4,Contestant48,Zoe Lee,2
10,8,4,Contestant49,Dara Rivera,3
10,8,4,Contestant50,Bob Coleman,4
10,8,5,Contestant46,Yasmin Long,4
10,8,5,Contestant47,Liza Adams,3
10,8,5,Contestant48,Zoe Lee,1
10,8,5,Contestant49,Dara Rivera,3
10,8,5,Contestant50,Bob Coleman,5
10,9,1,Contestant46,Yasmin Long,4
10,9,1,Contestant47,Liza Adams,2
10,9,1,Contestant48,Zoe Lee,5
10,9,1,Contestant49,Dara Rivera,4
10,9,1,Contestant50,Bob Coleman,3
10,9,2,Contestant46,Yasmin Long,5
10,9,2,Contestant47,Liza Adams,4
10,9,2,Contestant48,Zoe Lee,1
10,9,2,Contestant49,Dara Rivera,1
10,9,2,Contestant50,Bob Coleman,2
10,9,3,Contestant46,Yasmin Long,4
10,9,3,Contestant47,Liza Adams,1
10,9,3,Contestant48,Zoe Lee,3
10,9,3,Contestant49,Dara Rivera,4
10,9,3,Contestant50,Bob Coleman,3
10,9,4,Contestant46,Yasmin Long,3
10,9,4,Contestant47,Liza Adams,1
10,9,4,Contestant48,Zoe Lee,4
10,9,4,Contestant49,Dara Rivera,5
10,9,4,Contestant50,Bob Coleman,1
10,9,5,Contestant46,Yasmin Long,1
10,9,5,Contestant47,Liza Adams,4
10,9,5,Contestant48,Zoe Lee,4
10,9,5,Contestant49,Dara Rivera,3
10,9,5,Contestant50,Bob Coleman,4
10,10,1,Contestant46,Yasmin Long,3
10,10,1,Contestant47,Liza Adams,1
10,10,1,Contestant48,Zoe Lee,2
10,10,1,Contestant49,Dara Rivera,5
10,10,1,Contestant50,Bob Coleman,1
10,10,2,Contestant46,Yasmin Long,4
10,10,2,Contestant47,Liza Adams,5
10,10,2,Contestant48,Zoe Lee,2
10,10,2,Contestant49,Dara Rivera,2
10,10,2,Contestant50,Bob Coleman,3
10,10,3,Contestant46,Yasmin Long,5
10,10,3,Contestant47,Liza Adams,3
10,10,3,Contestant48,Zoe Lee,1
10,10,3,Contestant49,Dara Rivera,5
10,10,3,Contestant50,Bob Coleman,1
10,10,4,Contestant46,Yasmin Long,3
10,10,4,Contestant47,Liza Adams,5
10,10,4,Contestant48,Zoe Lee,3
10,10,4,Contestant49,Dara Rivera,5
10,10,4,Contestant50,Bob Coleman,3
10,10,5,Contestant46,Yasmin Long,2
10,10,5,Contestant47,Liza Adams,3
10,10,5,Contestant48,Zoe Lee,2
10,10,5,Contestant49,Dara Rivera,3
10,10,5,Contestant50,Bob Coleman,5
11,1,1,Contestant51,Nancy Young,5
11,1,1,Contestant52,Noel Horne,5
11,1,1,Contestant53,Xavier Wright,4
11,1,1,Contestant54,Vince Garcia,1
11,1,1,Contestant55,Xander Cox,5
11,1,2,Contestant51,Nancy Young,2
11,1,2,Contestant52,Noel Horne,5
11,1,2,Contestant53,Xavier Wright,4
11,1,2,Contestant54,Vince Garcia,2
11,1,2,Contestant55,Xander Cox,4
11,1,3,Contestant51,Nancy Young,2
11,1,3,Contestant52,Noel Horne,3
11,1,3,Contestant53,Xavier Wright,1
11,1,3,Contestant54,Vince Garcia,1
11,1,3,Contestant55,Xander Cox,4
11,1,4,Contestant51,Nancy Young,1
11,1,4,Contestant52,Noel Horne,4
11,1,4,Contestant53,Xavier Wright,4
11,1,4,Contestant54,Vince Garcia,4
11,1,4,Contestant55,Xander Cox,1
11,1,5,Contestant51,Nancy Young,4
11,1,5,Contestant52,Noel Horne,1
11,1,5,Contestant53,Xavier Wright,4
11,1,5,Contestant54,Vince Garcia,5
11,1,5,Contestant55,Xander Cox,4
11,2,1,Contestant51,Nancy Young,2
11,2,1,Contestant52,Noel Horne,4
11,2,1,Contestant53,Xavier Wright,3
11,2,1,Contestant54,Vince Garcia,4
11,2,1,Contestant55,Xander Cox,2
11,2,2,Contestant51,Nancy Young,2
11,2,2,Contestant52,Noel Horne,1
11,2,2,Contestant53,Xavier Wright,5
11,2,2,Contestant54,Vince Garcia,4
11,2,2,Contestant55,Xander Cox,1
11,2,3,Contestant51,Nancy Young,5
11,2,3,Contestant52,Noel Horne,4
11,2,3,Contestant53,Xavier Wright,3
11,2,3,Contestant54,Vince Garcia,4
11,2,3,Contestant55,Xander Cox,2
11,2,4,Contestant51,Nancy Young,2
11,2,4,Contestant52,Noel Horne,3
11,2,4,Contestant53,Xavier Wright,1
11,2,4,Contestant54,Vince Garcia,5
11,2,4,Contestant55,Xander Cox,4
11,2,5,Contestant51,Nancy Young,2
11,2,5,Contestant52,Noel Horne,1
11,2,5,Contestant53,Xavier Wright,3
11,2,5,Contestant54,Vince Garcia,2
11,2,5,Contestant55,Xander Cox,3
11,3,1,Contestant51,Nancy Young,4
11,3,1,Contestant52,Noel Horne,5
11,3,1,Contestant53,Xavier Wright,2
11,3,1,Contestant54,Vince Garcia,2
11,3,1,Contestant55,Xander Cox,4
11,3,2,Contestant51,Nancy Young,1
11,3,2,Contestant52,Noel Horne,5
11,3,2,Contestant53,Xavier Wright,2
11,3,2,Contestant54,Vince Garcia,5
11,3,2,Contestant55,Xander Cox,2
11,3,3,Contestant51,Nancy Young,5
11,3,3,Contestant52,Noel Horne,3
11,3,3,Contestant53,Xavier Wright,2
11,3,3,Contestant54,Vince Garcia,5
11,3,3,Contestant55,Xander Cox,1
11,3,4,Contestant51,Nancy Young,3
11,3,4,Contestant52,Noel Horne,3
11,3,4,Contestant53,Xavier Wright,1
11,3,4,Contestant54,Vince Garcia,5
